User_ID,Revenue_2024,Revenue_2023
12567,212,411
12568,60,327
12569,458,357
12570,218,253
12571,179,352
12572,231,118
12573,331,459
12574,444,337
12575,150,205
12576,338,364
12577,202,65
12578,326,155
12579,424,76
12580,173,481
12581,145,253
12582,309,24
12583,285,22
12584,186,403
12585,432,256
12586,179,113
12587,426,358
12588,280,263
12589,494,22
12590,463,192
12591,35,227
12592,379,410
12593,337,127
12594,292,410
12595,479,114
12596,413,257
12597,437,177
12598,265,377
12599,481,246
12600,371,381
12601,82,57
12602,21,494
12603,308,470
12604,459,158
12605,297,413
12606,333,277
12607,303,281
12608,25,165
12609,422,240
12610,151,332
12611,355,455
12612,395,56
12613,80,336
12614,465,29
12615,317,473
12616,383,459
12617,402,449
12618,174,56
12619,221,403
12620,355,279
12621,497,31
12622,130,475
12623,385,140
12624,248,435
12625,158,378
12626,404,496
12627,485,139
12628,172,146
12629,420,306
12630,461,62
12631,23,373
12632,393,74
12633,65,118
12634,468,72
12635,261,324
12636,414,170
12637,153,79
12638,23,496
12639,172,360
12640,391,33
12641,154,450
12642,213,493
12643,304,46
12644,303,329
12645,261,484
12646,373,225
12647,386,76
12648,113,121
12649,396,343
12650,97,150
12651,443,232
12652,61,154
12653,273,427
12654,453,174
12655,216,465
12656,266,55
12657,243,234
12658,153,385
12659,412,439
12660,426,233
12661,232,153
12662,396,49
12663,234,24
12664,309,437
12665,215,72
12666,89,419
12667,313,290
12668,396,39
12669,43,178
12670,300,271
12671,175,309
12672,399,162
12673,286,464
12674,370,83
12675,416,65
12676,126,108
12677,307,379
12678,337,127
12679,470,297
12680,156,480
12681,30,452
12682,335,336
12683,121,437
12684,175,364
12685,292,305
12686,28,204
12687,76,49
12688,181,109
12689,347,46
12690,160,279
12691,368,418
12692,424,419
12693,372,436
12694,408,436
12695,470,99
12696,328,77
12697,409,308
12698,98,111
12699,420,470
12700,208,168
12701,480,422
12702,413,135
12703,319,420
12704,413,493
12705,466,205
12706,177,341
12707,271,497
12708,329,487
12709,206,31
12710,120,243
12711,58,71
12712,497,482
12713,86,124
12714,297,189
12715,338,360
12716,76,175
12717,55,32
12718,473,455
12719,163,167
12720,397,90
12721,276,421
12722,287,168
12723,303,104
12724,269,272
12725,90,349
12726,356,354
12727,100,447
12728,154,215
12729,281,339
12730,116,477
12731,59,88
12732,390,99
12733,59,147
12734,125,348
12735,241,35
12736,377,117
12737,148,342
12738,48,445
12739,76,358
12740,110,237
12741,355,314
12742,184,220
12743,25,109
12744,99,343
12745,87,443
12746,216,20
12747,41,188
12748,241,409
12749,441,262
12750,119,483
12751,193,77
12752,454,260
12753,262,221
12754,135,130
12755,53,244
12756,194,499
12757,121,330
12758,203,255
12759,203,141
12760,27,220
12761,475,87
12762,263,275
12763,121,368
12764,203,130
12765,33,26
12766,441,450
12767,330,139
12768,39,185
12769,231,109
12770,130,32
12771,67,488
12772,345,471
12773,260,269
12774,165,472
12775,299,110
12776,163,263
12777,334,37
12778,175,178
12779,161,286
12780,45,73
12781,403,105
12782,331,333
12783,336,405
12784,32,41
12785,24,463
12786,148,258
12787,488,95
12788,440,204
12789,257,140
12790,229,474
12791,83,286
12792,431,475
12793,164,322
12794,493,97
12795,107,322
12796,63,173
12797,348,60
12798,127,384
12799,80,307
12800,255,184
12801,487,62
12802,269,386
12803,496,209
12804,400,280
12805,260,289
12806,349,85
12807,49,431
12808,297,235
12809,207,151
12810,219,467
12811,144,177
12812,498,330
12813,36,220
12814,402,33
12815,354,383
12816,79,375
12817,343,154
12818,436,231
12819,432,160
12820,295,49
12821,398,430
12822,407,393
12823,172,210
12824,487,82
12825,466,329
12826,37,167
12827,259,353
12828,245,173
12829,121,90
12830,42,287
12831,420,93
12832,91,123
12833,488,138
12834,90,463
12835,305,354
12836,354,189
12837,474,138
12838,391,125
12839,399,495
12840,86,446
12841,440,209
12842,106,169
12843,388,28
12844,369,403
12845,398,270
12846,267,170
12847,305,26
12848,210,430
12849,438,432
12850,189,446
12851,449,228
12852,132,236
12853,288,93
12854,377,134
12855,233,32
12856,313,446
12857,281,35
12858,349,184
12859,443,203
12860,192,168
12861,173,433
12862,384,408
12863,382,65
12864,291,422
12865,156,249
12866,159,253
12867,253,169
12868,457,444
12869,349,457
12870,63,340
12871,54,221
12872,315,362
12873,217,237
12874,137,110
12875,457,357
12876,113,347
12877,89,330
12878,446,184
12879,402,20
12880,68,198
12881,267,157
12882,107,390
12883,495,420
12884,212,54
12885,321,481
12886,27,443
12887,93,455
12888,129,335
12889,430,326
12890,460,243
12891,111,391
12892,349,467
12893,383,225
12894,450,183
12895,150,69
12896,133,485
12897,448,22
12898,382,404
12899,378,100
12900,226,377
12901,262,61
12902,142,310
12903,175,119
12904,454,331
12905,171,44
12906,192,35
12907,314,394
12908,168,78
12909,119,23
12910,188,147
12911,29,293
12912,337,331
12913,60,293
12914,136,489
12915,89,431
12916,75,434
12917,82,112
12918,188,289
12919,490,289
12920,460,186
12921,211,115
12922,157,434
12923,313,407
12924,262,23
12925,54,229
12926,449,314
12927,378,24
12928,183,274
12929,306,115
12930,448,52
12931,475,377
12932,66,300
12933,348,88
12934,34,231
12935,241,70
12936,113,428
12937,203,435
12938,312,431
12939,223,426
12940,312,459
12941,244,172
12942,62,258
12943,247,139
12944,497,167
12945,464,226
12946,207,239
12947,55,340
12948,465,369
12949,351,87
12950,86,361
12951,204,331
12952,40,292
12953,338,272
12954,400,84
12955,53,390
12956,175,224
12957,315,452
12958,65,161
12959,185,348
12960,349,85
12961,459,278
12962,389,58
12963,215,196
12964,129,149
12965,406,99
12966,341,383
12967,287,148
12968,144,374
12969,316,229
12970,460,147
12971,295,411
12972,119,170
12973,235,249
12974,341,458
12975,167,395
12976,68,211
12977,388,458
12978,143,302
12979,49,90
12980,83,190
12981,441,481
12982,201,427
12983,31,166
12984,93,58
12985,215,452
12986,480,484
12987,462,35
12988,338,140
12989,400,304
12990,25,61
12991,83,106
12992,468,440
12993,136,422
12994,303,115
12995,338,390
12996,250,177
12997,424,54
12998,247,233
12999,368,116
13000,481,66
13001,113,118
13002,384,379
13003,147,145
13004,488,397
13005,293,272
13006,465,167
13007,177,449
13008,464,404
13009,271,126
13010,155,390
13011,60,59
13012,155,154
13013,447,229
13014,445,179
13015,145,363
13016,84,270
13017,157,377
13018,121,36
13019,434,39
13020,428,66
13021,296,312
13022,422,403
13023,208,89
13024,51,176
13025,149,367
13026,191,298
13027,122,448
13028,488,319
13029,238,26
13030,322,63
13031,151,491
13032,44,217
13033,357,403
13034,95,125
13035,136,48
13036,487,20
13037,158,414
13038,70,62
13039,476,167
13040,220,437
13041,178,420
13042,28,159
13043,100,296
13044,459,106
13045,259,493
13046,373,207
13047,474,478
13048,311,198
13049,347,269
13050,248,113
13051,80,287
13052,65,381
13053,140,109
13054,122,343
13055,127,235
13056,67,429
13057,328,189
13058,404,338
13059,269,464
13060,342,160
13061,297,494
13062,153,320
13063,67,358
13064,110,238
13065,307,290
13066,453,414
13067,297,131
13068,84,61
13069,250,255
13070,138,131
13071,215,25
13072,451,188
13073,411,420
13074,337,224
13075,23,373
13076,290,236
13077,137,456
13078,485,198
13079,226,53
13080,299,99
13081,409,456
13082,33,442
13083,449,86
13084,401,46
13085,228,389
13086,133,483
13087,194,59
13088,42,77
13089,435,209
13090,277,453
13091,130,319
13092,493,470
13093,125,367
13094,426,111
13095,177,114
13096,124,86
13097,471,190
13098,38,478
13099,371,51
13100,118,76
13101,45,79
13102,413,248
13103,121,400
13104,324,273
13105,331,269
13106,430,404
13107,419,306
13108,499,21
13109,442,450
13110,277,142
13111,423,217
13112,197,479
13113,51,116
13114,316,397
13115,490,451
13116,61,23
13117,169,176
13118,369,385
13119,150,171
13120,90,441
13121,244,135
13122,257,376
13123,344,428
13124,341,43
13125,278,410
13126,312,164
13127,124,489
13128,355,306
13129,191,297
13130,307,299
13131,429,251
13132,465,436
13133,428,363
13134,316,391
13135,433,497
13136,350,318
13137,179,143
13138,370,494
13139,264,165
13140,368,179
13141,42,398
13142,260,223
13143,307,121
13144,369,38
13145,319,490
13146,405,395
13147,379,244
13148,343,93
13149,92,460
13150,373,47
13151,245,55
13152,168,493
13153,222,256
13154,301,432
13155,312,202
13156,464,354
13157,97,64
13158,274,119
13159,161,240
13160,349,269
13161,155,240
13162,298,391
13163,175,329
13164,242,406
13165,386,425
13166,449,497
13167,400,281
13168,22,238
13169,123,290
13170,116,201
13171,463,271
13172,374,412
13173,137,294
13174,256,342
13175,112,227
13176,146,457
13177,155,23
13178,296,58
13179,168,144
13180,433,113
13181,51,265
13182,168,62
13183,76,308
13184,427,354
13185,400,346
13186,313,320
13187,113,477
13188,393,242
13189,379,149
13190,179,288
13191,386,218
13192,382,387
13193,219,307
13194,105,256
13195,296,419
13196,68,182
13197,73,85
13198,378,441
13199,306,125
13200,384,183
13201,408,245
13202,264,152
13203,299,87
13204,262,158
13205,21,328
13206,213,242
13207,112,417
13208,63,254
13209,296,218
13210,118,337
13211,463,474
13212,445,440
13213,500,47
13214,264,448
13215,429,184
13216,229,106
13217,334,130
13218,235,435
13219,139,293
13220,357,322
13221,408,404
13222,410,149
13223,82,341
13224,155,103
13225,234,378
13226,149,330
13227,79,279
13228,99,173
13229,159,473
13230,383,125
13231,247,103
13232,466,139
13233,159,71
13234,27,142
13235,249,101
13236,126,422
13237,177,166
13238,181,236
13239,274,160
13240,371,294
13241,68,58
13242,192,467
13243,352,110
13244,245,62
13245,20,404
13246,336,88
13247,433,66
13248,180,165
13249,140,356
13250,238,409
13251,368,45
13252,256,313
13253,391,31
13254,226,342
13255,79,57
13256,487,350
13257,38,424
13258,86,200
13259,447,431
13260,127,396
13261,321,158
13262,441,186
13263,470,356
13264,97,116
13265,175,296
13266,137,391
13267,119,472
13268,168,438
13269,212,273
13270,410,134
13271,22,233
13272,149,290
13273,87,176
13274,230,332
13275,251,333
13276,320,144
13277,367,422
13278,439,131
13279,128,218
13280,422,336
13281,216,135
13282,88,189
13283,237,428
13284,204,324
13285,166,281
13286,81,447
13287,415,370
13288,327,338
13289,42,164
13290,243,310
13291,369,54
13292,261,475
13293,273,47
13294,293,400
13295,395,144
13296,424,466
13297,50,26
13298,106,30
13299,182,268
13300,97,222
13301,266,478
13302,122,207
13303,57,233
13304,381,227
13305,253,401
13306,118,69
13307,67,126
13308,366,482
13309,98,479
13310,410,298
13311,260,129
13312,23,424
13313,114,178
13314,70,266
13315,84,50
13316,224,346
13317,440,428
13318,215,255
13319,48,204
13320,130,251
13321,495,282
13322,284,416
13323,139,279
13324,301,241
13325,428,236
13326,114,142
13327,153,378
13328,235,392
13329,243,488
13330,407,36
13331,26,204
13332,86,364
13333,145,88
13334,253,353
13335,435,65
13336,426,467
13337,290,325
13338,319,262
13339,364,259
13340,397,400
13341,353,349
13342,354,123
13343,280,390
13344,325,491
13345,420,375
13346,100,104
13347,296,397
13348,67,340
13349,292,120
13350,331,196
13351,48,121
13352,70,204
13353,390,404
13354,407,91
13355,434,403
13356,182,451
13357,274,335
13358,332,407
13359,328,21
13360,84,426
13361,407,23
13362,454,39
13363,417,194
13364,412,487
13365,498,65
13366,65,345
13367,224,98
13368,375,48
13369,382,456
13370,490,350
13371,286,282
13372,53,256
13373,162,317
13374,291,313
13375,309,357
13376,237,265
13377,429,385
13378,416,54
13379,106,317
13380,115,442
13381,98,396
13382,352,437
13383,184,370
13384,293,288
13385,338,77
13386,247,309
13387,57,466
13388,67,264
13389,247,410
13390,139,179
13391,374,313
13392,295,219
13393,250,266
13394,64,59
13395,464,404
13396,251,242
13397,259,495
13398,122,194
13399,152,485
13400,161,395
13401,29,132
13402,126,21
13403,404,437
13404,432,173
13405,55,490
13406,401,377
13407,330,266
13408,306,121
13409,267,344
13410,453,24
13411,350,260
13412,473,336
13413,232,29
13414,338,115
13415,438,25
13416,330,253
13417,269,348
13418,316,338
13419,47,102
13420,75,123
13421,344,109
13422,437,133
13423,37,445
13424,44,300
13425,34,423
13426,83,431
13427,205,491
13428,444,419
13429,472,112
13430,108,161
13431,99,122
13432,237,496
13433,372,369
13434,301,262
13435,400,336
13436,274,341
13437,24,232
13438,433,227
13439,476,101
13440,179,246
13441,245,255
13442,245,190
13443,97,376
13444,192,182
13445,384,152
13446,41,43
13447,226,96
13448,70,273
13449,143,172
13450,188,47
13451,221,401
13452,125,431
13453,309,319
13454,180,207
13455,416,97
13456,405,100
13457,229,326
13458,237,418
13459,414,414
13460,126,329
13461,52,269
13462,121,396
13463,62,51
13464,447,370
13465,394,83
13466,227,191
13467,232,156
13468,431,477
13469,483,114
13470,185,452
13471,465,23
13472,26,419
13473,337,449
13474,28,388
13475,131,181
13476,447,222
13477,433,355
13478,21,253
13479,159,499
13480,378,389
13481,295,162
13482,173,408
13483,158,113
13484,389,351
13485,416,134
13486,46,179
13487,336,171
13488,309,438
13489,330,235
13490,481,305
13491,137,393
13492,216,117
13493,328,373
13494,173,227
13495,291,258
13496,456,329
13497,459,144
13498,198,264
13499,458,30
13500,297,358
13501,469,147
13502,119,312
13503,119,443
13504,164,380
13505,255,256
13506,442,100
13507,297,263
13508,153,30
13509,475,190
13510,483,62
13511,68,36
13512,464,70
13513,464,198
13514,224,270
13515,308,154
13516,420,81
13517,450,190
13518,460,365
13519,57,272
13520,314,342
13521,198,288
13522,54,245
13523,112,37
13524,284,310
13525,84,167
13526,280,449
13527,91,431
13528,311,365
13529,188,319
13530,309,314
13531,282,47
13532,115,486
13533,289,54
13534,160,183
13535,490,284
13536,320,329
13537,131,155
13538,446,497
13539,344,265
13540,350,283
13541,499,315
13542,230,180
13543,30,343
13544,178,304
13545,379,46
13546,416,470
13547,330,54
13548,320,382
13549,248,355
13550,216,32
13551,292,163
13552,244,251
13553,74,68
13554,30,196
13555,56,473
13556,357,43
13557,341,217
13558,203,445
13559,122,363
13560,149,127
13561,314,196
13562,277,112
13563,38,363
13564,49,465
13565,440,144
13566,62,260
13567,291,182
13568,456,94
13569,352,197
13570,165,335
13571,393,351
13572,51,323
13573,177,394
13574,65,137
13575,84,340
13576,23,30
13577,467,100
13578,86,365
13579,444,294
13580,107,283
13581,368,426
13582,33,259
13583,378,378
13584,313,48
13585,240,212
13586,208,447
13587,407,337
13588,436,213
13589,122,110
13590,265,235
13591,479,471
13592,36,472
13593,327,225
13594,324,50
13595,437,476
13596,326,374
13597,171,382
13598,381,364
13599,144,28
13600,269,348
13601,75,472
13602,492,157
13603,99,389
13604,392,174
13605,223,477
13606,62,147
13607,56,418
13608,333,395
13609,281,310
13610,478,260
13611,490,440
13612,169,211
13613,460,456
13614,453,184
13615,427,61
13616,450,91
13617,311,292
13618,460,352
13619,330,76
13620,133,500
13621,33,139
13622,360,244
13623,348,32
13624,392,321
13625,79,467
13626,274,20
13627,487,63
13628,70,356
13629,486,62
13630,191,333
13631,214,480
13632,261,100
13633,189,260
13634,401,362
13635,320,221
13636,242,265
13637,494,110
13638,324,213
13639,475,496
13640,76,466
13641,406,208
13642,279,104
13643,78,279
13644,384,426
13645,180,248
13646,348,113
13647,219,232
13648,223,445
13649,95,191
13650,267,58
13651,184,101
13652,351,363
13653,186,225
13654,56,223
13655,173,352
13656,153,370
13657,75,437
13658,203,336
13659,343,417
13660,91,306
13661,62,484
13662,221,56
13663,373,272
13664,37,73
13665,150,176
13666,158,352
13667,112,41
13668,108,320
13669,148,430
13670,417,317
13671,232,119
13672,122,279
13673,168,482
13674,423,236
13675,289,112
13676,336,55
13677,205,411
13678,350,405
13679,147,420
13680,322,240
13681,94,145
13682,307,444
13683,247,37
13684,282,145
13685,176,398
13686,251,218
13687,107,354
13688,321,188
13689,440,499
13690,246,372
13691,428,233
13692,29,176
13693,424,53
13694,331,119
13695,478,366
13696,91,434
13697,216,119
13698,317,207
13699,89,425
13700,388,286
13701,323,149
13702,371,243
13703,145,124
13704,365,163
13705,261,352
13706,353,319
13707,221,212
13708,121,99
13709,498,166
13710,152,492
13711,352,244
13712,319,22
13713,196,431
13714,309,278
13715,53,488
13716,287,380
13717,134,440
13718,143,219
13719,24,467
13720,436,244
13721,480,24
13722,54,208
13723,202,171
13724,427,393
13725,169,91
13726,486,147
13727,287,60
13728,349,85
13729,449,218
13730,359,74
13731,134,73
13732,233,424
13733,196,301
13734,350,484
13735,375,91
13736,340,183
13737,210,350
13738,178,329
13739,375,397
13740,315,305
13741,128,83
13742,261,416
13743,463,139
13744,397,390
13745,414,214
13746,399,244
13747,252,115
13748,92,266
13749,459,127
13750,93,399
13751,123,383
13752,453,209
13753,300,471
13754,282,472
13755,403,331
13756,115,475
13757,385,172
13758,397,171
13759,469,420
13760,270,406
13761,307,457
13762,338,162
13763,113,395
13764,366,74
13765,388,458
13766,454,388
13767,383,252
13768,440,182
13769,287,416
13770,60,211
13771,397,201
13772,143,488
13773,99,134
13774,496,84
13775,423,288
13776,313,262
13777,303,359
13778,159,341
13779,257,52
13780,470,89
13781,225,73
13782,277,46
13783,224,294
13784,334,260
13785,122,414
13786,358,372
13787,132,240
13788,447,169
13789,82,324
13790,250,181
13791,352,145
13792,35,457
13793,289,428
13794,240,366
13795,231,136
13796,257,389
13797,225,353
13798,150,264
13799,438,142
13800,364,427
13801,170,35
13802,209,144
13803,306,138
13804,89,44
13805,41,259
13806,57,88
13807,460,147
13808,398,76
13809,421,108
13810,208,300
13811,344,264
13812,234,417
13813,42,292
13814,424,449
13815,133,337
13816,243,102
13817,219,313
13818,217,188
13819,303,416
13820,37,238
13821,403,458
13822,109,279
13823,132,203
13824,410,480
13825,324,152
13826,423,24
13827,68,201
13828,226,454
13829,422,189
13830,231,249
13831,367,268
13832,96,450
13833,135,416
13834,30,436
13835,399,187
13836,302,481
13837,325,106
13838,118,232
13839,234,20
13840,282,301
13841,59,142
13842,64,115
13843,25,350
13844,84,441
13845,226,317
13846,149,218
13847,135,149
13848,375,37
13849,478,179
13850,235,26
13851,480,198
13852,202,468
13853,297,398
13854,408,479
13855,308,416
13856,321,229
13857,213,74
13858,258,187
13859,133,437
13860,298,266
13861,103,93
13862,92,253
13863,346,39
13864,35,412
13865,442,66
13866,277,110
13867,311,335
13868,85,361
13869,435,320
13870,282,117
13871,495,348
13872,139,70
13873,388,454
13874,445,211
13875,385,473
13876,318,291
13877,44,406
13878,374,339
13879,164,473
13880,435,219
13881,87,263
13882,313,143
13883,166,20
13884,417,211
13885,490,41
13886,149,141
13887,282,493
13888,330,306
13889,185,202
13890,255,250
13891,179,383
13892,144,455
13893,207,185
13894,404,25
13895,369,156
13896,290,190
13897,363,92
13898,43,408
13899,125,265
13900,389,473
13901,356,113
13902,454,313
13903,58,153
13904,132,255
13905,25,285
13906,407,298
13907,292,482
13908,113,101
13909,456,463
13910,61,212
13911,49,68
13912,189,45
13913,228,401
13914,51,426
13915,210,451
13916,152,490
13917,363,103
13918,35,409
13919,443,217
13920,450,251
13921,137,342
13922,456,459
13923,36,130
13924,100,215
13925,268,275
13926,153,301
13927,315,303
13928,92,499
13929,208,495
13930,112,240
13931,156,136
13932,170,464
13933,155,242
13934,423,295
13935,111,418
13936,452,419
13937,343,88
13938,371,260
13939,419,118
13940,287,157
13941,241,41
13942,269,62
13943,371,441
13944,139,56
13945,157,460
13946,485,470
13947,490,383
13948,341,446
13949,234,110
13950,433,45
13951,39,240
13952,490,117
13953,425,436
13954,403,229
13955,89,350
13956,382,154
13957,133,168
13958,34,226
13959,143,334
13960,211,289
13961,112,426
13962,187,421
13963,373,34
13964,92,399
13965,163,335
13966,54,342
13967,470,368
13968,41,210
13969,316,258
13970,459,209
13971,171,298
13972,410,209
13973,414,386
13974,166,105
13975,63,114
13976,395,120
13977,138,413
13978,166,267
13979,113,150
13980,164,166
13981,403,358
13982,418,27
13983,467,104
13984,42,247
13985,389,80
13986,174,411
13987,432,36
13988,427,459
13989,355,87
13990,208,186
13991,199,125
13992,204,40
13993,388,489
13994,87,320
13995,428,31
13996,83,39
13997,319,187
13998,70,188
13999,276,124
14000,247,396
14001,145,457
14002,399,171
14003,26,200
14004,371,336
14005,112,353
14006,376,311
14007,390,76
14008,146,135
14009,164,57
14010,24,42
14011,148,444
14012,203,259
14013,311,135
14014,305,103
14015,23,242
14016,22,202
14017,345,66
14018,109,403
14019,139,132
14020,273,146
14021,303,254
14022,97,429
14023,205,43
14024,116,358
14025,64,352
14026,92,406
14027,275,356
14028,393,164
14029,108,214
14030,76,204
14031,263,114
14032,411,176
14033,191,500
14034,20,385
14035,149,228
14036,130,494
14037,295,134
14038,179,292
14039,391,215
14040,143,377
14041,249,290
14042,170,215
14043,226,386
14044,425,111
14045,225,404
14046,450,268
14047,310,237
14048,495,218
14049,345,207
14050,169,181
14051,25,74
14052,136,272
14053,237,113
14054,222,291
14055,292,80
14056,368,220
14057,360,330
14058,457,107
14059,443,251
14060,355,164
14061,69,100
14062,71,290
14063,331,117
14064,322,379
14065,36,407
14066,364,265
14067,81,298
14068,84,189
14069,351,301
14070,144,269
14071,132,200
14072,483,34
14073,355,184
14074,191,39
14075,65,43
14076,212,109
14077,161,348
14078,177,440
14079,270,99
14080,52,381
14081,493,167
14082,374,53
14083,237,217
14084,108,59
14085,136,71
14086,318,429
14087,224,71
14088,331,139
14089,110,198
14090,82,117
14091,492,308
14092,158,84
14093,54,456
14094,147,332
14095,127,361
14096,378,47
14097,55,85
14098,93,377
14099,483,159
14100,97,184
14101,110,484
14102,53,236
14103,238,482
14104,445,204
14105,435,431
14106,38,207
14107,158,185
14108,434,134
14109,363,284
14110,187,257
14111,432,213
14112,127,395
14113,421,413
14114,408,48
14115,369,57
14116,456,346
14117,97,484
14118,450,358
14119,197,40
14120,382,166
14121,433,48
14122,107,488
14123,486,119
14124,337,380
14125,490,264
14126,323,298
14127,229,325
14128,428,362
14129,240,102
14130,201,210
14131,181,323
14132,102,485
14133,61,96
14134,322,207
14135,99,50
14136,366,264
14137,126,171
14138,84,291
14139,172,233
14140,350,106
14141,466,377
14142,280,434
14143,64,448
14144,288,442
14145,332,391
14146,299,385
14147,178,423
14148,121,433
14149,362,273
14150,328,442
14151,300,178
14152,236,414
14153,394,314
14154,417,296
14155,169,379
14156,417,357
14157,403,219
14158,483,457
14159,80,74
14160,176,28
14161,90,167
14162,192,384
14163,71,225
14164,344,370
14165,237,136
14166,175,104
14167,42,77
14168,272,142
14169,475,199
14170,327,137
14171,360,183
14172,404,158
14173,222,431
14174,85,395
14175,222,348
14176,386,231
14177,230,204
14178,261,148
14179,418,490
14180,138,334
14181,28,474
14182,186,160
14183,109,457
14184,281,262
14185,480,456
14186,116,306
14187,202,289
14188,82,89
14189,359,414
14190,450,268
14191,372,269
14192,188,394
14193,76,140
14194,138,182
14195,406,354
14196,290,461
14197,191,310
14198,263,240
14199,261,477
14200,76,301
14201,21,34
14202,205,438
14203,199,232
14204,327,454
14205,338,282
14206,382,352
14207,179,399
14208,418,94
14209,242,476
14210,172,395
14211,435,215
14212,452,267
14213,209,213
14214,335,333
14215,317,377
14216,149,80
14217,419,191
14218,39,463
14219,133,384
14220,472,59
14221,248,73
14222,164,286
14223,264,372
14224,128,119
14225,332,204
14226,466,486
14227,133,169
14228,77,110
14229,52,112
14230,118,487
14231,343,420
14232,365,398
14233,132,401
14234,448,43
14235,41,60
14236,252,171
14237,82,309
14238,231,142
14239,234,63
14240,31,280
14241,95,417
14242,139,188
14243,203,479
14244,216,255
14245,99,495
14246,363,184
14247,162,263
14248,293,188
14249,495,342
14250,103,403
14251,356,177
14252,298,433
14253,65,290
14254,478,330
14255,482,340
14256,492,52
14257,434,185
14258,411,98
14259,191,475
14260,143,189
14261,250,30
14262,50,39
14263,366,419
14264,439,468
14265,362,63
14266,245,127
14267,474,141
14268,497,437
14269,283,148
14270,458,101
14271,306,248
14272,66,365
14273,152,332
14274,216,429
14275,78,464
14276,133,344
14277,370,421
14278,365,293
14279,259,287
14280,316,427
14281,89,458
14282,135,69
14283,323,260
14284,262,462
14285,334,152
14286,211,180
14287,298,34
14288,119,62
14289,260,443
14290,447,362
14291,201,134
14292,30,235
14293,414,467
14294,283,186
14295,178,207
14296,300,314
14297,186,471
14298,301,308
14299,364,299
14300,35,185
14301,211,405
14302,58,141
14303,96,130
14304,379,230
14305,170,408
14306,248,123
14307,192,450
14308,114,443
14309,440,252
14310,385,376
14311,267,82
14312,311,313
14313,190,390
14314,349,453
14315,261,198
14316,379,400
14317,245,198
14318,68,399
14319,395,191
14320,88,315
14321,486,481
14322,500,288
14323,84,126
14324,180,44
14325,300,299
14326,207,470
14327,259,97
14328,371,442
14329,365,423
14330,244,165
14331,311,301
14332,369,300
14333,347,163
14334,409,387
14335,331,354
14336,187,192
14337,95,104
14338,309,459
14339,448,392
14340,415,298
14341,187,275
14342,449,75
14343,43,411
14344,388,289
14345,261,70
14346,490,136
14347,107,381
14348,310,182
14349,245,230
14350,417,383
14351,79,147
14352,33,263
14353,321,67
14354,211,447
14355,356,499
14356,496,416
14357,369,364
14358,164,257
14359,280,61
14360,366,251
14361,110,476
14362,477,408
14363,440,94
14364,388,189
14365,457,384
14366,466,490
14367,273,95
14368,451,299
14369,24,55
14370,304,350
14371,155,66
14372,493,61
14373,346,259
14374,243,344
14375,429,135
14376,332,206
14377,26,369
14378,68,113
14379,20,161
14380,285,146
14381,413,121
14382,156,378
14383,385,496
14384,347,161
14385,167,491
14386,282,255
14387,140,342
14388,458,183
14389,74,341
14390,452,423
14391,198,372
14392,203,173
14393,135,259
14394,307,311
14395,255,162
14396,488,246
14397,198,210
14398,258,25
14399,171,495
14400,138,222
14401,281,259
14402,172,274
14403,187,297
14404,389,495
14405,133,483
14406,347,150
14407,320,45
14408,334,324
14409,421,231
14410,154,88
14411,40,429
14412,239,425
14413,406,275
14414,23,259
14415,91,90
14416,188,301
14417,76,158
14418,89,197
14419,103,271
14420,323,81
14421,116,72
14422,472,358
14423,27,440
14424,81,99
14425,61,227
14426,41,76
14427,41,74
14428,71,104
14429,323,125
14430,168,452
14431,455,42
14432,289,228
14433,169,307
14434,206,460
14435,450,459
14436,309,423
14437,285,472
14438,232,27
14439,98,74
14440,408,39
14441,332,173
14442,484,183
14443,358,64
14444,495,469
14445,479,272
14446,260,344
14447,26,380
14448,404,361
14449,248,410
14450,231,307
14451,233,226
14452,44,498
14453,493,46
14454,374,374
14455,205,175
14456,190,320
14457,264,184
14458,314,436
14459,470,44
14460,464,383
14461,158,423
14462,342,461
14463,91,176
14464,38,360
14465,215,210
14466,53,158
14467,361,423
14468,314,60
14469,445,268
14470,216,458
14471,382,482
14472,400,84
14473,195,142
14474,51,351
14475,255,196
14476,172,127
14477,232,46
14478,317,410
14479,283,254
14480,331,325
14481,203,403
14482,384,220
14483,127,285
14484,231,295
14485,112,79
14486,443,390
14487,164,28
14488,66,193
14489,482,314
14490,98,451
14491,402,208
14492,254,218
14493,488,278
14494,212,98
14495,354,424
14496,438,199
14497,202,383
14498,236,397
14499,407,222
14500,145,141
14501,41,365
14502,181,378
14503,411,266
14504,123,56
14505,415,372
14506,223,400
14507,53,411
14508,39,361
14509,346,213
14510,121,269
14511,440,136
14512,483,73
14513,488,280
14514,166,310
14515,374,143
14516,342,87
14517,371,39
14518,108,175
14519,383,187
14520,468,284
14521,462,424
14522,118,235
14523,94,491
14524,372,207
14525,317,302
14526,67,198
14527,53,396
14528,242,210
14529,211,317
14530,436,125
14531,450,315
14532,122,204
14533,236,334
14534,328,125
14535,402,34
14536,97,375
14537,393,442
14538,285,138
14539,298,373
14540,201,245
14541,129,127
14542,23,468
14543,382,435
14544,71,53
14545,163,135
14546,121,53
14547,204,158
14548,368,345
14549,195,207
14550,441,204
14551,233,379
14552,81,309
14553,249,259
14554,141,433
14555,205,128
14556,146,182
14557,474,413
14558,334,500
14559,23,457
14560,451,307
14561,333,243
14562,288,173
14563,91,50
